phone,price,brand
Samsung Galaxy J2 (Black),569.00,Samsung
Apple iPhone 6s 64Gb Rose Gold [Free Gift : Screen Protector+Thick Silicone Case],"3,629.00",Apple
Asus Zenfone Go ZC500TG 16GB (Blue),479.00,ASUS
Asus Zenfone Go ZC500TG 16GB (Red),479.00,ASUS
Asus Zenfone Go ZC500TG 16GB (Gold),479.00,ASUS
Samsung Galaxy A7 (2016) Pink 5.5' 3GB RAM / 16GB (SM-A710),"1,559.00",Samsung
DOOGEE IBIZA F2 8GB LTE (BLACK),399.00,Doogee
HTC One E9 Dual-sim (Pearl White) [While Stocks Last],"1,099.00",HTC
Xiaomi Redmi Note 2 LTE Dual Sim (Gray),689.00,Xiaomi
Samsung Galaxy A7 (2016) Gold 5.5' 3GB RAM / 16GB (SM-A710),"1,559.00",Samsung
Samsung Galaxy A7 (2016) White 5.5' 3GB RAM / 16GB (SM-A710),"1,559.00",Samsung
Blackberry DTEK 50 - Black,"1,339.00",Blackberry
Samsung Galaxy J1 Ace SM-J110G/DS (White),389.00,Samsung
Lenovo P70-A (Brown),549.00,Lenovo
Samsung Galaxy J5 SM-J500G (Black),745.00,Samsung
Samsung Galaxy A7 (2016) Black 5.5' 3GB RAM / 16GB (SM-A710),"1,559.00",Samsung
Samsung Galaxy A5 (2016) Pink 5.2' 2GB RAM / 16GB (SM-A510),"1,248.00",Samsung
Samsung Galaxy A5 (2016) Gold 5.2' 2GB RAM / 16GB (SM-A510),"1,248.00",Samsung
HTC One E9 Plus Dual Sim (Gold Sepia),"1,649.00",HTC
Blackberry DTEK 50 - Black,"1,339.00",Blackberry
[PRE-ORDER] Meizu M3 Note - Gold [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],849.00,Meizu
[PRE-ORDER] Meizu M3 Note - Grey [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],849.00,Meizu
Samsung Galaxy J5 SM-J500G (White),745.00,Samsung
Samsung Galaxy J1 Ace SM-J110G/DS (Black),389.00,Samsung
Huawei Ascend Mate 7-L09 (Black),"1,499.00",Huawei
Asus Zenfone 2 Laser 16GB ZE500KL (Red),599.00,ASUS
Asus Zenfone 2 Laser 16GB ZE500KL (Silver),599.00,ASUS
Samsung Galaxy A5 (2016) White 5.2' 2GB RAM / 16GB (SM-A510),"1,248.00",Samsung
Samsung Galaxy A5 (2016) Black 5.2' 2GB RAM / 16GB (SM-A510),"1,248.00",Samsung
Samsung Galaxy J5 (2016) Gold 5.2' 2GB RAM / 16GB (SM-J510GZ),747.00,Samsung
HTC One M8 (Gunmetal Gray),"1,399.00",HTC
HTC One M8 (Rose Gold),"1,399.00",HTC
HTC One M9 Plus 32GB (Silver Gold),"2,199.00",HTC
Asus Zenfone 2 ZE551ML 64GB (Red),"1,279.00",ASUS
[PRE-ORDER] Meizu M3 Note - Silver [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],849.00,Meizu
[PRE-ORDER] Meizu M3S Note 16GB - Gold [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],599.00,Meizu
[PRE-ORDER] Meizu M3S Note 16GB - Grey [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],599.00,Meizu
Asus Zenfone 2 Laser 16GB ZE500KL (White),599.00,ASUS
Asus Zenfone 2 Laser 16GB ZE500KL (Black),599.00,ASUS
Asus Zenfone 2 Laser 16GB ZE500KL (Blue),599.00,ASUS
Samsung Galaxy J5 (2016) White 5.2' 2GB RAM / 16GB (SM-J510GZ),747.00,Samsung
Samsung Galaxy J5 (2016) Black 5.2' 2GB RAM / 16GB (SM-J510GZ),747.00,Samsung
Samsung Galaxy J7 (2016) Gold 5.5' 2GB RAM / 16GB (SM-J710GZ),922.99,Samsung
Samsung Galaxy J7 (2016) White 5.5' 2GB RAM / 16GB (SM-J710GZ),922.99,Samsung
Asus Zenfone C ZC451CG 16GB (Blue),429.00,ASUS
Asus Zenfone C ZC451CG 16GB (Gold),429.00,ASUS
Asus Zenfone C ZC451CG 16GB (White),429.00,ASUS
Asus Zenfone 2 Laser 16GB ZE550KL (Black),799.00,ASUS
[PRE-ORDER] Meizu M3 Note - Gold [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],849.00,Meizu
[PRE-ORDER] Meizu M3 Note - Grey [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],849.00,Meizu
[PRE-ORDER] Meizu M3 Note - Silver [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],849.00,Meizu
[PRE-ORDER] Meizu M3S Note 16GB - Gold [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],599.00,Meizu
iPhone 6s Plus 64Gb Space Gray [FREE GIFT: Car Holder],"4,099.00",Apple
iPhone 6s Plus 64Gb Gold [FREE GIFT: Premium Screen Protector],"4,059.00",Apple
iPhone 6s Plus 64Gb Gold [FREE GIFT: High Quality Thick Silicon Clear Case],"4,159.00",Apple
iPhone 6s Plus 64Gb Gold [FREE GIFT: Car Holder],"4,099.00",Apple
Samsung Galaxy J7 (2016) Black 5.5' 2GB RAM / 16GB (SM-J710GZ),922.99,Samsung
Asus Zenfone 3 ZE520KL 64GB White[OFFICIAL ASUS WARRANTY],"1,299.00",ASUS
Asus Zenfone 3 ZE520KL 64GB White [FREE GIFT : FLIP CASING +TEMPERED GLASS][OFFICIAL ASUS WARRANTY],"1,329.00",ASUS
Asus Zenfone 2 Laser 32GB ZE550KL Black,639.00,ASUS
Asus Zenfone 2 Laser 16GB ZE550KL (Gold),799.00,ASUS
Asus Zenfone 2 Laser 16GB ZE550KL (Red),799.00,ASUS
Asus Zenfone 2 Laser 16GB ZE550KL (Silver),799.00,ASUS
[PRE-ORDER] Meizu M3S Note 16GB - Grey [FREE GIFT: 32GB Memory + Back Case + Screen Protector] [ETA: 4th October 2016],599.00,Meizu
Meizu M1 Note 32GB Blue FREE Casing + Tempered Glass,499.00,Meizu
Meizu M1 Note 32GB White FREE Casing + Tempered Glass,499.00,Meizu
iPhone 6s 64Gb Gold [FREE GIFT: High Quality Thick Silicon Clear Case],"3,649.00",Apple
iPhone 6s 64Gb Gold [FREE GIFT: Car Holder],"3,639.00",Apple
iPhone 6s Plus 64Gb Space Gray [FREE GIFT: Premium Screen Protector],"4,069.00",Apple
iPhone 6s Plus 64Gb Space Gray [FREE GIFT: High Quality Thick Silicon Clear Case],"4,169.00",Apple
Asus Zenfone 2 Laser 32GB ZE550KL Black [FREE GIFT : ORIGINAL FLIP CASING],639.00,ASUS
Asus Zenfone 2 Laser 32GB ZE550KL Red [FREE GIFT : ORIGINAL FLIP CASING],639.00,ASUS
Asus Zenfone 2 Laser 32GB ZE550KL Silver [FREE GIFT : ORIGINAL FLIP CASING],639.00,ASUS
Asus Zenfone 2 Laser 32GB ZE550KL White [FREE GIFT : ORIGINAL FLIP CASING],639.00,ASUS
Asus Zenfone 2 Deluxe ZE551ML 128GB (Purple),"1,599.00",ASUS
Asus Zenfone 2 ZE551ML 64GB (Gold),"1,279.00",ASUS
Lenovo Vibe Shot 32GB - (Grey),"1,139.00",Lenovo
"Asus Zenfone Laser 6"" - ZE601KL (RED)","1,099.00",ASUS
Meizu M1 Note 32GB Yellow FREE Casing + Tempered Glass,499.00,Meizu
Asus Zenfone 3 ZE520KL 64GB/4GB Black [FREE GIFT : Zenpower 10500mAh & Tempered Glass],"1,319.00",ASUS
"Asus ZenFone 3 ZE520KL 5.2""  4GB/64GB Dual SIM - Sapphire Black","1,268.00",ASUS
iPhone 6s 64Gb Rose Gold [FREE GIFT: Premium Screen Protector],"3,629.00",Apple
iPhone 6s 64Gb Rose Gold [FREE GIFT: High Quality Thick Silicon Clear Case],"3,649.00",Apple
Xiaomi Redmi 3S PRO 3GB/32GB (GOLD) [ORIGINAL MALAYSIA SET],699.00,Xiaomi
Xiaomi Redmi 3S 2GB/16GB (GOLD) [ORIGINAL MALAYSIA SET],599.00,Xiaomi
HUAWEI HONOR 5A - 2GB + 16GB (GOLD) [ORIGINAL MALAYSIA SET],629.00,Huawei
HUAWEI HONOR 5A - 2GB + 16GB (BLACK) [ORIGINAL MALAYSIA SET],599.00,Huawei
SAMSUNG GALAXY A8 - (GOLD),"1,799.00",Samsung
SAMSUNG GALAXY A7 - (GOLD),"1,399.00",Samsung
SAMSUNG GALAXY A5 - (GOLD),"1,049.00",Samsung
"SAMSUNG GALAXY J7 2016 16GB 5.5""- BLACK **Free Shipping** Free YES Prepaid Sim Card 30GB Data",927.00,Samsung
"SAMSUNG GALAXY J7 2016 16GB 5.5""- GOLD **Free Shipping** Free YES Prepaid Sim Card 30GB Data",927.00,Samsung
"SAMSUNG GALAXY J7 2016 16GB 5.5""- WHITE**Free Shipping** Free YES Prepaid Sim Card 30GB Data",927.00,Samsung
iPhone 6s 64Gb Rose Gold [FREE GIFT: Car Holder],"3,639.00",Apple
iPhone 6s 64Gb Gold [FREE GIFT: Premium Screen Protector],"3,629.00",Apple
HUAWEI HONOR 5A - 2GB + 16GB (WHITE) [ORIGINAL MALAYSIA SET],599.00,Huawei
Huawei Mate 8 (32GB/3GB) Space Gray,"1,598.00",Huawei
Logitech G502 Proteus Spectrum RGB Gaming Mouse (910-004633),243.80,Logitech
Huawei Mate 8 (32GB/3GB) Moonlight silver,"1,598.00",Huawei
Xiaomi Mi 4i - LTE 16GB WHITE,799.00,Xiaomi
OPPO NR7 PLUS - 32GB LTE (GOLD),"2,098.00",OPPO
ASUS ZENFONE C 4.5 - 16GB (WHITE),409.00,
Samsung Galaxy S7 edge Black Onxy,"2,639.00",Samsung
Samsung Galaxy S7 edge Gold Platinum,"2,639.00",Samsung
HUAWEI MATE 8 - 64GB Mocha Brown (FREE CASING),"2,278.00",Huawei
Lenovo Vibe X3 | Theatermax Smartphone - (Octa Core 1.8Ghz / 2GB RAM / 32GB),996.00,Lenovo
Lenovo S850 Pink (Local)-LS850PINK,580.00,Lenovo
Lenovo S850 White (Local)-LS850WHT,580.00,Lenovo
Lenovo S850 Blue (Local)-LS850BLU,580.00,Lenovo
Lenovo Vibe X2 Red-LVIBEX2R,760.00,Lenovo
Lenovo Vibe X2 Gold-LVIBEX2G,760.00,Lenovo
Huawei Honor 8 64GB FRD-L19 Sunrise Gold [FREE GIFT : FLIP CASING+TEMPERED GLASS+CABLE TYPE C+POWER BANK 8400mAH],"1,899.00",Huawei
Huawei Honor 8 32GB FRD-L09 Midnight Black [FREE GIFT : ORIGINAL FLIP CASING+TEMPERED GLASS],"1,699.00",Huawei
Huawei Honor 8 32GB FRD-L09 Pearl White [FREE GIFT : ORIGINAL FLIP CASING+TEMPERED GLASS],"1,699.00",Huawei
Huawei Honor 8 64GB FRD-L19 Sapphire Blue [FREE GIFT : ORIGINAL FLIP CASING+TEMPERED GLASS],"1,899.00",Huawei
Huawei Honor 8 64GB FRD-L19 Sunrise Gold [FREE GIFT : ORIGINAL FLIP CASING+TEMPERED GLASS],"1,899.00",Huawei
Xiaomi Redmi Note 3 32GB Gold,869.00,Xiaomi
Lenovo Vibe P1 Turbo Smartphone - Epic Battery & Extra Secure - Gold (Octa Core 1.5Ghz / 2GB RAM / 32GB),897.00,Lenovo
Lenovo Vibe P1 Turbo Smartphone - Epic Battery & Extra Secure - Grey (Octa Core 1.5Ghz / 2GB RAM / 32GB),897.00,Lenovo
Asus ZenFone 3 Max (ZC520TL) | Phone - Gold (Quad Core / 3GB RAM / 32GB),721.00,ASUS
Apple iPhone 6s - 64gb (Rose Gold),"3,699.00",Apple
Lenovo A6000 - LTE (Black),459.00,Lenovo
"Asus ZenFone Laser 5.5"" - 32GB WHITE (ZE550KL) NEW !!",680.00,ASUS
"PHICOMM C230W 4.0"" SMARTPHONE",199.00,PHICOMM
Huawei Honor 8 32GB FRD-L09 Midnight Black [FREE GIFT : FLIP CASING+TEMPERED GLASS+CABLE TYPE C+POWER BANK 8400mAH],"1,699.00",Huawei
Huawei Honor 8 32GB FRD-L09 Pearl White [FREE GIFT : FLIP CASING+TEMPERED GLASS+CABLE TYPE C+POWER BANK 8400mAH],"1,699.00",Huawei
Huawei Honor 8 64GB FRD-L19 Sapphire Blue [FREE GIFT : FLIP CASING+TEMPERED GLASS+CABLE TYPE C+POWER BANK 8400mAH],"1,899.00",Huawei
Huawei Mate 8 NXT-L29 3RAM+32GB Moonlight Silver [FREE GIFT : ORI BACK CASING+TEMPERED GLASS+HUAWEI LAPTOP BAG],"1,649.00",Huawei
BlackBerry Z3 8GB (Black),699.00,Blackberry
Asus Zenfone Selfie 32GB ZD551KL Pink [FREE GIFT : ORI FLIP CASING+TEMPERED GLASS],799.00,ASUS
Asus ZenFone 3 Max (ZC520TL) | Phone - Grey (Quad Core / 3GB RAM / 32GB),721.00,ASUS
Asus ZenFone 3 (ZE520KL) | Phone - White (5.2 inch / 4GB RAM / 64GB),"1,342.00",ASUS
Asus ZenFone 3 (ZE552KL) | Phone - Black (5.5 inch / Octa Core / 4GB RAM / 64GB),"1,519.00",ASUS
Asus Zenfone 3 (ZE552KL) - (5.5 inch / Octacore / 4GB / 64GB) Gold,"1,519.00",ASUS
Xiaomi Redmi Note 2 - 4G Dual SIM 16GB (WHITE),689.00,
Xiaomi Redmi Note 2 - 4G Dual SIM 16GB (DARK GREY),669.00,
Lenovo VIBE P1m - LTE 2GB+16GB 4000mAh White,649.00,Lenovo
Lenovo VIBE P1m - LTE 2GB+16GB 4000mAh Black,649.00,Lenovo
Huawei Mate 8 NXT-L29 3RAM+32GB Space Gray  [FREE GIFT : ORI BACK CASING+TEMPERED GLASS+HUAWEI LAPTOP BAG],"1,649.00",Huawei
Samsung Galaxy J1 ACE VE - 8GB/1GB - J111 (WHITE),369.00,Samsung
Samsung Galaxy J1 ACE VE - 8GB/1GB - J111 (BLUE),369.00,Samsung
Samsung Galaxy J1 ACE VE - 8GB/1GB - J111 (BLACK),369.00,Samsung
Huawei Mate 8 4GB/64GB Mocha Brown (Original Huawei Warranty),"2,108.00",Huawei
XiaoMi Mi Max Gold 6.44´ 3GB RAM + 32GB (1 Year XiaoMi Malaysia Warranty),935.00,Xiaomi
XiaoMi Mi Max Silver 6.44´ 3GB RAM + 32GB (1 Year XiaoMi Malaysia Warranty),935.00,Xiaomi
Samsung A5 (2016) Black FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,"1,245.00",Samsung
Asus Zenfone Selfie 32GB ZD551KL Silver [FREE GIFT : ORI FLIP CASING+TEMPERED GLASS],799.00,ASUS
Asus Zenfone Selfie 32GB ZD551KL White [FREE GIFT : ORI FLIP CASING+TEMPERED GLASS],799.00,ASUS
Asus Zenfone Selfie 32GB ZD551KL Black [FREE GIFT : ORI FLIP CASING+TEMPERED GLASS],799.00,ASUS
Asus Zenfone Selfie 32GB ZD551KL Black,780.00,ASUS
[PRE-ORDER] Apple iPhone 7 32GB Rose Gold (MN912MY/A) [ETA : END OF OCTOBER],"3,199.00",Apple
[PRE-ORDER] Apple iPhone 7 32GB Silver (MN8Y2MY/A) [ETA : END OF OCTOBER],"3,199.00",Apple
[PRE-ORDER] Apple iPhone 7 128GB Rose Gold (MN952MY/A) [ETA : END OF OCTOBER],"3,699.00",Apple
[PRE-ORDER] Apple iPhone 7 128GB Gold (MN942MY/A) [ETA : END OF OCTOBER],"3,699.00",Apple
Apple iPhone 6s Plus 16Gb Space Gray,"3,699.00",
Apple iPhone 6s Plus 16Gb Rose Gold,"3,699.00",
Apple iPhone 6s Plus 64Gb Silver,"4,155.00",
Apple iPhone 6s Plus 64Gb Space Gray,"4,155.00",
OPPO F1s 3GB (Gold),"1,438.00",OPPO
OPPO F1s 3GB (Rose Gold),"1,438.00",OPPO
[2016] Samsung Galaxy A3 16GB (Black),"1,209.00",Samsung
TP-Link Neffos C5 Black FREE Smart WiFi Plug + Screen Protector + Case,529.00,TP-LINK
Samsung A5 (2016) Pink Gold FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,"1,245.00",Samsung
Samsung A8 White,"1,340.00",Samsung
Samsung A7 (2016) Gold FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,"1,559.00",Samsung
Samsung A7 (2016) Pink FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,"1,559.00",Samsung
Asus Zenfone Selfie 32GB ZD551KL (RED),780.00,ASUS
McMillion Care 1 Big Button Elderly Phone(Black) English/Malay Language,199.00,McMillion
McMillion Care 1 Big Button Elderly Phone(Red) English/Malay Language,199.00,McMillion
Asus Zenfone 3 Ultra ZU680KL 64GB Grey [OFFICIAL ASUS WARRANTY],"2,399.00",ASUS
[PRE-ORDER] Apple iPhone 7 128GB Silver (MN932MY/A) [ETA : END OF OCTOBER],"3,699.00",Apple
[PRE-ORDER] Apple iPhone 7 256GB Rose Gold (MN9A2MY/A) [ETA : END OF OCTOBER],"4,199.00",Apple
[PRE-ORDER] Apple iPhone 7 256GB Gold (MN992MY/A) [ETA : END OF OCTOBER],"4,199.00",Apple
[PRE-ORDER] Apple iPhone 7 256GB Silver (MN982MY/A) [ETA : END OF OCTOBER],"4,199.00",Apple
Apple iPhone 6s Plus 64Gb Gold,"4,155.00",
Apple iPhone 6s Plus 64Gb Rose Gold,"4,160.00",
Apple iPhone 6s 16Gb Silver,"3,155.00",
Apple iPhone 6s 16Gb Space Gray,"3,155.00",
Apple iPhone 6s 16Gb Rose Gold,"3,160.00",
TP-Link Neffos C5 White FREE Smart WiFi Plug + Screen Protector + Case,529.00,TP-LINK
Huawei P9 - Leica 32GB/3GB RAM [FREE GIFT WORTH RM259](Original Huawei Malaysia) GREY,"2,099.00",Huawei
Huawei P9 - Leica 32GB/3GB RAM (Original Huawei Malaysia) SILVER,"2,099.00",Huawei
Huawei P9 - Leica 32GB/3GB RAM (Original Huawei Malaysia) GOLD,"2,099.00",Huawei
Samsung A7 (2016) White FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,"1,559.00",Samsung
Samsung A3 (2016) Black FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,979.00,Samsung
Samsung A3 (2016) Gold FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,979.00,Samsung
Samsung A3 (2016) White FREE Samsung Micro SD card (MICROSDHC) Evo Plus 32GB,979.00,Samsung
Asus Zenfone 3 Ultra ZU680KL 64GB Glacier Silver [OFFICIAL ASUS WARRANTY],"2,399.00",ASUS
Asus Zenfone 3 Ultra ZU680KL 64GB PINK [OFFICIAL ASUS WARRANTY],"2,399.00",ASUS
Asus Zenfone 3 ZE552KL 64GB Black [OFFICIAL ASUS WARRANTY],"1,489.00",ASUS
Asus Zenfone 3 ZE552KL 64GB Gold [OFFICIAL ASUS WARRANTY],"1,489.00",ASUS
Asus Zenfone 3 ZE552KL 64GB/4GB White,"1,489.00",ASUS
[PRE-ORDER] Apple iPhone 7 256GB Black (MN972MY/A) [ETA : END OF OCTOBER],"4,199.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 32GB Rose Gold (MNQQ2MY/A) [ETA : END OF OCTOBER],"3,799.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 32GB Gold (MNQP2MY/A) [ETA : END OF OCTOBER],"3,799.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 32GB Silver (MNQN2MY/A) [ETA : END OF OCTOBER],"3,799.00",Apple
Apple iPhone 6s 64Gb Silver,"3,660.00",
Microsoft Lumia 640 XL LTE Dual-Sim 8GB (Cyan),998.52,Microsoft
Microsoft Lumia 640 XL LTE Dual-Sim 8GB (Orange),998.52,Microsoft
Apple iPhone 6s Plus 16Gb Space Gray,"2,699.00",Apple
Huawei Mate 8 (32GB/3GB) Moonlight silver,"1,598.00",Huawei
Huawei Mate 8 (32GB/3GB) Space Gray,"1,598.00",Huawei
Huawei Mate 8 4GB/64GB Champagne Gold (Original Huawei Warranty),"2,108.00",Huawei
Huawei Mate 8 3GB/32GB Space Grey (Original Huawei Warranty),"1,859.00",Huawei
Huawei Mate 8 3GB/32GB Moonlight Silver (Original Huawei Warranty),"1,859.00",Huawei
Huawei P9 3GB/32GB Mystic Silver (Original Huawei Warranty),"1,869.00",Huawei
Asus Zenfone 3 ZE552KL 64GB/4GB White [FREE GIFT : FLIP CASING+TEMPERED GLASS],"1,519.00",ASUS
Asus Zenfone 3 ZE520KL 64GB/4GB Black,"1,299.00",ASUS
Asus Zenfone 3 ZE520KL 64GB/4GB Black [FREE GIFT : FLIP CASING +TEMPERED GLASS],"1,329.00",ASUS
[PRE-ORDER] Apple iPhone 7 Plus 128GB Rose Gold (MN4U2MY/A) [ETA : END OF OCTOBER],"4,299.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 128GB Gold (MN4Q2MY/A) [ETA : END OF OCTOBER],"4,299.00",Apple
Microsoft Lumia 640 XL LTE Dual-Sim 8GB (Black),998.52,Microsoft
Huawei Mate 8 NXT-L29 3RAM+32GB Moonlight Silver [FREE GIFT : TEMPERED GLASS],"1,609.00",Huawei
Huawei Mate 8 NXT-L29 3RAM+32GB Space Gray [FREE GIFT : TEMPERED GLASS],"1,609.00",Huawei
Huawei P9 3GB/32GB Prestige Gold (Original Huawei Warranty),"1,869.00",Huawei
Huawei P9 Lite 3GB/16GB White (Original Huawei Warranty),999.00,Huawei
ALCATEL IDOL X+ 32GB/2GB (WHITE),399.00,Alcatel
Logitech G402 Hyperion Fury FPS Gaming Mouse (910-004070),138.00,Logitech
Xiaomi Mi Note 64GB + 3GB Ram Officially Xiao Mi Malaysia Warranty (White),"1,299.00",Xiaomi
"Xiaomi Mi 4i (16GB+2GB Ram) LTE 5.0"" (Grey) Original Xiaomi Malaysia",588.00,Xiaomi
"Xiaomi Mi 4 (16GB+3GB Ram) 5.0"" (White) Original Xiaomi Malaysia",588.00,Xiaomi
[PRE-ORDER] Apple iPhone 7 Plus 128GB Silver (MN4P2MY/A) [ETA : END OF OCTOBER],"4,299.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 256GB Rose Gold (MN502MY/A) [ETA : END OF OCTOBER],"4,799.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 256GB Gold (MN4Y2MY/A) [ETA : END OF OCTOBER],"4,799.00",Apple
[PRE-ORDER] Apple iPhone 7 Plus 256GB Silver (MN4X2MY/A) [ETA : END OF OCTOBER],"4,799.00",Apple
Lenovo A319 4GB (Black),199.00,Lenovo
Lenovo VIBE X2 (White),"1,299.00",Lenovo
Asus Zenfone 3 ZE520KL (4GB/64GB) Black ,"1,278.00",ASUS
Lenovo Vibe P1 5.5” (32GB ROM +2GB Ram) 5000mAh Ori Lenovo Msia (Silver),722.00,Lenovo
Lenovo Vibe P1 5.5” (32GB ROM +2GB Ram) 5000mAh Ori Lenovo Msia (Gold),729.00,Lenovo
Samsung Galaxy A5(2016) (White),"1,299.00",Samsung
Xiaomi Redmi Note 3 32GB Gold,879.00,Xiaomi
Xiaomi Redmi Note 3 32GB Grey,879.00,Xiaomi
Samsung Galaxy A5(2016) (Gold),"1,299.00",Samsung
Huawei Y6 U21 (Black),477.00,Huawei
Huawei Y6 U21 (White),477.00,Huawei
HTC 10 4GB RAM/32GB ROM (Official HTC Warranty) - Gold,"2,699.00",HTC
HTC 10 4GB RAM/32GB ROM (Official HTC Warranty) - Grey,"2,699.00",HTC
Lenovo Vibe P1 5.5” (32GB ROM +2GB Ram) 5000mAh Ori Lenovo Msia (Grey),722.00,Lenovo
Huawei Honor 5C NEM-L22 Gray [FREE GIFT : LOCA TEMPERED GLASS + BACK CASING],749.00,Huawei
Huawei Honor 5C NEM-L22 Silver [FREE GIFT : LOCA TEMPERED GLASS + BACK CASING],749.00,Huawei
Huawei Honor 5C NEM-L22 Silver [FREE GIFT: LOCA POWERBANK 10000 MAH + TEMPERE GLASS + FLIP CASING],759.00,Huawei
Samsung Galaxy A7(2016) (Black),"1,499.00",Samsung
Samsung Galaxy A7(2016) (White),"1,499.00",Samsung
Samsung Galaxy A7(2016) (Gold),"1,499.00",Samsung
Samsung Galaxy A5(2016) (Black),"1,299.00",Samsung
Huawei P9 Plus Leica LTE 64GB ROM/4GB RAM (Official Huawei Warranty) - Haze Gold,"2,235.00",Huawei
ASUS ZENFONE GO ZC451TG Black,339.00,ASUS
Huawei G8 RIO-L01 (Mystic Champagne) [Official Huawei Malaysia],"1,049.00",Huawei
Huawei G8 RIO-L01 (Space Grey) [Official Huawei Malaysia],"1,049.00",Huawei
Huawei Honor 5C NEM-L22 Gold [FREE GIFT : LOCA TEMPERED GLASS + ORI FLIP CASING],759.00,Huawei
Huawei Honor 5C NEM-L22 Gray [FREE GIFT : LOCA TEMPERED GLASS + ORI FLIP CASING],759.00,Huawei
Huawei Honor 5C NEM-L22 Silver [FREE GIFT : LOCA TEMPERED GLASS + ORI FLIP CASING],759.00,Huawei
Huawei Honor 5C NEM-L22 16GB Gray,739.00,Huawei
Samsung Galaxy J5 (2016) (SM-J510GZ) 16GB - Gold,768.00,Samsung
Logitech Wireless Mouse M280 - Red (910-004296),56.80,Logitech
Logitech M337 Bluetooth Mouse -  Red (910-004535),94.80,Logitech
Logitech M337 Bluetooth Mouse - Blue (910-004534),94.80,Logitech
Huawei Mate 8 32GB Dual SIM LTE (Space Gray) - 3GB RAM,"2,016.00",Huawei
Huawei Mate 8 32GB Dual SIM LTE (Moonlight Silver) - 3GB RAM,"2,016.00",Huawei
Huawei Mate 8 64GB Dual SIM LTE (Mocha Brown) - 4GB RAM,"2,273.60",Huawei
Huawei Mate 8 64GB Dual SIM LTE (Champagne Gold) - 4GB RAM,"2,273.60",Huawei
Huawei Honor 5C NEM-L22 16GB Silver,739.00,Huawei
Logitech Z623 Speaker System + Bluetooth Adapter Combo Kit,618.00,Logitech
Huawei Honor 5C NEM-L22 16GB Gold,759.00,Huawei
Lenovo A7010 (K4 Note) 16GB/3GB Black [FREE GIFT : MMC 32GB],849.00,Lenovo
Lenovo A7010 (K4 Note) 16GB/3GB White [FREE GIFT : MMC 32GB],849.00,Lenovo
(READY STOCK) Huawei Honor 8 64GB/4GB Saphire Blue [FREE GIFT: TEMPERED GLASS+TPU CASE+64GB MCARD+TYPE C CABLE+TYPE C ADAPTER+MONOPOD],"1,899.00",Huawei
(READY STOCK) Huawei Honor 8 64GB/4GB Gold [FREE GIFT: TEMPERED GLASS+TPU CASE+64GB MCARD+TYPE C CABLE+TYPE C ADAPTER+MONOPOD],"1,899.00",Huawei
(READY STOCK) Huawei Honor 8 32GB/4GB Black [FREE GIFT: TEMPERED GLASS+TPU CASE+64GB MCARD+TYPE C CABLE+TYPE C ADAPTER+MONOPOD],"1,699.00",Huawei
(READY STOCK) Huawei Honor 8 32GB/4GB White [FREE GIFT: TEMPERED GLASS+TPU CASE+64GB MCARD+TYPE C CABLE+TYPE C ADAPTER+MONOPOD],"1,699.00",Huawei
LENOVO A6010 16GB + 2GB RAM 13MP ORI LENOVO MSIA (BLACK),395.00,Lenovo
LENOVO A6010 16GB + 2GB RAM 13MP ORI LENOVO MSIA (WHITE),395.00,Lenovo
LENOVO P1 TURBO DUAL SIM 32GB + 3GB RAM ORI LENOVO MSIA (GREY),829.00,Lenovo
LENOVO P1 TURBO DUAL SIM 32GB + 3GB RAM ORI LENOVO MSIA (SILVER),829.00,Lenovo
Lenovo S1La40 Midnight 16GB/2GB Blue [FREE GIFT : MMC 16GB],599.00,Lenovo
Lenovo A2020a40 VIBE C 16GB/1GB Black[FREE GIFT : MMC 16GB ],399.00,Lenovo
Lenovo A2020a40 VIBE C 16GB/1GB White [FREE GIFT : MMC 16GB ],399.00,Lenovo
